,pmid,title,author,pubdate,keywords,prob,pmcid,table_info
183,37102317,Population Pharmacokinetics of Rivaroxaban in Real-World Patients.,"Alqahtani, Saeed, Alnahdi, Jamilah, Almofada, Razan, Bin Hazza, Asma'a, Alsultan, Abdullah, Alqahtani, Farjah",2023,"anticoagulation, pharmacokinetics, population PK, rivaroxaban",0.7842878699302673,,
184,37210712,"Pharmacokinetics, Bioequivalence, and Safety Evaluation of 2 Formulations of 10-mg Rivaroxaban Tablets: A 4-Period Crossover Trial.","Zhang, Canhua, Shen, Zihan, Li, Jianhao, Wu, Yaofen, Xu, Zuoheng, Gu, Wenzhao, Jian, Jianqing, Wu, Zixing, Liu, Weixiong, Yang, Hui, Su, Jianfen",2023,"bioequivalence, healthy Chinese volunteers, pharmacokinetics, rivaroxaban, safety",0.988933801651001,,
185,37242468,Application of the Population Pharmacokinetics Model-Based Approach to the Prediction of Drug-Drug Interaction between Rivaroxaban and Carbamazepine in Humans.,"Ngo, Lien Thi, Yun, Hwi-Yeol, Chae, Jung-Woo",2023,"allometric scaling, carbamazepine, drug-drug interaction, population pharmacokinetics, rivaroxaban",0.963483452796936,PMC10223163,PK - Table 2 | Study Population - None
186,37385211,NAT2 phenotype alters pharmacokinetics of rivaroxaban in healthy volunteers.,"Villapalos-Garcia, Gonzalo, Zubiaur, Pablo, Ochoa, Dolores, Soria-Chacartegui, Paula, Navares-Gomez, Marcos, Matas, Miriam, Mejia-Abril, Gina, Casajus-Rey, Ana, Campodonico, Diana, Roman, Manuel, Martin-Vilchez, Samuel, Candau-Ramos, Carmen, Aldama-Martin, Marina, Abad-Santos, Francisco",2023,"Direct oral anticoagulants, NAT2, Pharmacogenetics, Rivaroxaban",0.5756795406341553,,
187,37542618,Mutant CYP3A4/5 Correlated with Clinical Outcomes by Affecting Rivaroxaban Pharmacokinetics and Pharmacodynamics in Patients with Atrial Fibrillation.,"Li, Xiaoye, Gu, Zhichun, Wang, Zi, Xu, Qing, Ma, Chunlai, Lv, Qianzhou",2023,"Atrial fibrillation, CYP3A4/5, Pharmacodynamics, Pharmacogenetics, Pharmacokinetics, Rivaroxaban",0.9632535576820374,,
188,37568371,Therapeutic Drug Monitoring of Direct Oral Anticoagulants in Patients with Extremely Low and High Body Weight-Pilot Study.,"Wolowiec, Lukasz, Kusiak, Mateusz, Budzynski, Jacek, Wolowiec, Anna, Jasniak, Albert, Wicinski, Michal, Pedrycz-Wieczorska, Agnieszka, Rogowicz, Daniel, Grzesk, Grzegorz",2023,"atrial fibrillation, body weight, direct oral anticoagulants (DOACs), obesity, therapeutic drug monitoring",0.5297570824623108,PMC10419712,PK - None | Study Population - Table 2
189,37664781,Effects of rivaroxaban on myocardial mitophagy in the rat heart.,"Gencpinar, Tugra, Bilen, Cagatay, Kemahli, Baris, Kacar, Kivanc, Akokay, Pinar, Bayrak, Serdar, Erdal, Cenk",2023,"Anticoagulation, apoptosis, cardiac ischemia, mitophagy, rivaroxaban.",0.6132223606109619,PMC10472476,PK - None | Study Population - None
190,37740607,Effect of a High-Fat Diet on the Pharmacokinetics and Safety of Rivaroxaban in Healthy Chinese Subjects.,"Sun, Xue, Song, Haojing, Liu, Huan, Qiu, Bo, Ding, Congyang, Hu, Yiting, Bai, Wanjun, Dong, Zhanjun",2024,"food, high fat, pharmacokinetics, rivaroxaban, safety",0.9221818447113037,,
191,37763139,Pharmacokinetic and Pharmacogenetic Predictors of Major Bleeding Events in Patients with an Acute Coronary Syndrome and Atrial Fibrillation Receiving Combined Antithrombotic Therapy.,"Baturina, Olga, Chashkina, Maria, Andreev, Denis, Mirzaev, Karin, Bykova, Alexandra, Suvorov, Alexandr, Yeryshova, Daria, Suchkova, Svetlana, Sychev, Dmitry, Syrkin, Abram",2023,"acute coronary syndrome, atrial fibrillation, clopidogrel, combined antithrombotic therapy, dual antiplatelet therapy, major bleeding, rivaroxaban, triple antiplatelet therapy",0.898442268371582,PMC10532904,"PK - None | Study Population - Table 1, Table 4"
192,37860116,"In vivo evaluation of the pharmacokinetic interactions between almonertinib and rivaroxaban, almonertinib and apixaban.","Wang, Zhi, Li, Ying, He, Xueru, Fu, Yuhao, Li, Yajing, Zhou, Xin, Dong, Zhanjun",2023,"UPLC-MS/MS, almonertinib, apixaban, drug-drug interactions, pharmacokinetics, rivaroxaban",0.9386744499206543,PMC10582335,"PK - TABLE 6, TABLE 7, TABLE 8 | Study Population - None"
193,37950768,Population pharmacokinetics of rivaroxaban in Chinese deep vein thrombosis patients and the exposure simulation for dosing recommendation.,"Li, Ze, Yang, Siyu, Hua, Zixin, Lu, Yanxia, Li, Xingang",2024,"Deep vein thrombosis, Dosing guideline, Estimated glomerular filtration rate, Population pharmacokinetics, Rivaroxaban",0.6899781227111816,,
194,38000647,An extension of biorelevant fed-state dissolution tests to clinical pharmacokinetics - A study on gastrointestinal factors influencing rivaroxaban exposure and efficacy in atrial fibrillation patients.,"Romanski, Michal, Giebultowicz, Joanna, Gniazdowska, Elzbieta, Piotrowski, Roman, Zuk, Anna, Kulakowski, Piotr, Paszkowska, Jadwiga, Myslitska, Daria, Sczodrok, Jaroslaw, Garbacz, Grzegorz, Danielak, Dorota",2024,"Atrial fibrillation, biopredictive dissolution, Fed state, In-vitro-in-vivo modeling, Pharmacotherapy efficiency, Population pharmacokinetics",0.5872756838798523,,
195,38152435,Expedited surgery does not increase transfusion rates for patients with geriatric hip fracture taking factor Xa inhibitors.,"Wang, Juntian, Nilssen, Paal, Stone, Julia, Breda, Kathleen, Little, Milton, Moon, Charles, Lin, Carol",2023,"anticoagulant, apixaban, fracture, geriatrics, hip, rivaroxaban, trauma",0.525343656539917,PMC10750454,
196,38393578,"Time Course of the Interaction Between Oral Short-Term Ritonavir Therapy with Three Factor Xa Inhibitors and the Activity of CYP2D6, CYP2C19, and CYP3A4 in Healthy Volunteers.","Rohr, Brit S, Krohmer, Evelyn, Foerster, Kathrin I, Burhenne, Jurgen, Schulz, Martin, Blank, Antje, Mikus, Gerd, Haefeli, Walter E",2024,,0.698092520236969,PMC11052790,
197,38399378,Novel Thiourea and Oxime Ether Isosteviol-Based Anticoagulants: MD Simulation and ADMET Prediction.,"Gackowski, Marcin, Jedrzejewski, Mateusz, Medicharla, Sri Satya, Kondabala, Rajesh, Madriwala, Burhanuddin, Madra-Gackowska, Katarzyna, Studzinska, Renata",2024,"ADMET prediction, activated blood coagulation factor X (FXa) inhibitors, anticoagulants, isosteviol, molecular dynamics (MD) simulation, thrombosis",0.5123664140701294,PMC10892930,PK - None | Study Population - None
198,38553322,The Pharmacogenetic Variability Associated with the Pharmacokinetics and Pharmacodynamics of Rivaroxaban in Healthy Chinese Subjects: A National Multicenter Exploratory Study.,"Liu, Zhiyan, Xie, Qiufen, Zhao, Xia, Tan, Yunlong, Wang, Wenping, Cao, Yu, Wei, Xiaohua, Mu, Guangyan, Zhang, Hanxu, Zhou, Shuang, Wang, Xiaobin, Cao, Ying, Li, Xin, Chen, Song, Cao, Duanwen, Cui, Yimin, Xiang, Qian",2024,"Gene polymorphism, Pharmacodynamics, Pharmacokinetics, Rivaroxaban",0.8629541397094727,,
199,38633324,Managing venous thrombosis in a pediatric patient with short bowel and congenital nephrotic syndromes: a case report emphasizing rivaroxaban level monitoring.,"Bosch-Schips, Marc, Artaza, Gonzalo, Hernandez-Mata, Carlos, Perez Beltran, Victor, Cabello Ruiz, Vanessa, Olivera Sumire, Pavel",2024,"anticoagulation, congenital nephrotic syndrome, direct action anticoagulants, short bowel syndrome, thrombosis",0.9311981201171875,PMC11021599,
200,38847347,Pharmacokinetics of single-dose rivaroxaban under fed state in obese vs. non-obese subjects: An open-label controlled clinical trial (RIVOBESE-PK).,"Alalawneh, Majdoleen, Awaisu, Ahmed, Abdallah, Ibtihal, Elewa, Hazem, Danjuma, Mohammed, Matar, Kamal M, ElKashlan, Akram M, Elshayep, Yasser, Ibrahim, Fathy, Rachid, Ousama",2024,,0.905250608921051,PMC11157419,"PK - TABLE 2, TABLE 3 | Study Population - TABLE 1"
201,38958362,ABCG2 polymorphism and rivaroxaban pharmacokinetics in healthy individuals after a single dose.,"Santos, A F Dos, Francisco, Q A S, Nunes, J B, Colombo, F A, Boralli, V B",2024,,0.8856068253517151,PMC11221861,"PK - Table 2, Table 4 | Study Population - Table 1"
202,39136405,Exposure Matching-Based Pediatric Dose Selection for Drugs with Renal Excretion - Lessons Learned from Pediatric Development of Direct Oral Anticoagulants.,"Zou, Peng, Leil, Tarek A",2024,,0.7421709895133972,,
203,39139554,"Rivaroxaban for stroke patients with antiphospholipid syndrome (RISAPS): protocol for a randomized controlled, phase IIb proof-of-principle trial.","Mittal, Prabal, Gafoor, Rafael, Sayar, Zara, Efthymiou, Maria, Tohidi-Esfahani, Ibrahim, Appiah-Cubi, Stella, Arachchillage, Deepa J, Atkinson, David, Bordea, Ekaterina, Cardoso, M Jorge, Caverly, Emilia, Chandratheva, Arvind, Chau, Marisa, Freemantle, Nick, Gates, Carolyn, Ja Ger, H Rolf, Kaul, Arvind, Mitchell, Chris, Nguyen, Hanh, Packham, Bunis, Paskell, Jaye, Patel, Jignesh P, Round, Chris, Sanna, Giovanni, Zaidi, Abbas, Werring, David J, Isenberg, David, Cohen, Hannah",2024,"antiphospholipid syndrome, ischemic stroke, rivaroxaban, thrombosis, warfarin",0.6714280247688293,PMC11321294,PK - None | Study Population - None
204,39204351,Co-Administration of Amiodarone Increases Bleeding by Affecting Rivaroxaban Pharmacokinetics in Patients with Atrial Fibrillation.,"Ding, Huamin, Wang, Zi, Wang, Jia, Yao, Yao, Zhang, Chi, Lin, Houwen, Zhou, Yong, Gu, Zhichun, Lv, Qianzhou, Li, Xiaoye",2024,"DDI, PK/PD, amiodarone, bleeding events, rivaroxaban",0.9590433239936829,PMC11359575,PK - None | Study Population - Table 1
205,39218046,"In vitro assessment of inhibitory effects of kinase inhibitors on CYP2C9, 3A and 1A2: Prediction of drug-drug interaction risk with warfarin and direct oral anticoagulants.","Jin, Shasha, Paludetto, Marie-Noelle, Kurkela, Mika, Kahma, Helina, Neuvonen, Mikko, Xiang, Xiaoqiang, Cai, Weimin, Backman, Janne T",2024,"CYP time-dependent inhibition, CYP-mediated drug-drug interaction, Direct oral anticoagulants, Kinase inhibitors, Mechanistic static and physiologically-based pharmacokinetic models, Warfarin",0.7033974528312683,,
206,39352531,Effect of Danhong injection on pharmacokinetics and pharmacodynamics of rivaroxaban in rats.,"Yin, Weihong, Li, Jiao, Han, Zhaoyang, Wang, Siwen, Wu, Fan, Yu, Chao, Yan, Xueying, Cui, Mingyu",2024,"CYP3A2, Danhong injection, Herb-drug interactions, Pharmacodynamics, Pharmacokinetics, Rivaroxaban",0.9406437277793884,,
